customer_id,name,email,gender,city,signup_date,total_orders,total_spent,avg_order_value,last_order_date,recency_days,frequency,monetary,customer_segment,cltv
U000449,Linda Ramos,robert24@example.org,Female,New Lisaberg,2025-01-04,1,147.500001907349,147.500001907349,2024-01-18,824,1,147.500001907349,At Risk,147.500001907349
U000450,Taylor Smith,earroyo@example.com,Male,Port Russellport,2024-08-23,0,0.0,0.0,,999,0,0.0,At Risk,0.0
U000451,Laura Kelley,robertcastro@example.com,Other,East Jennifer,2025-02-12,1,93.620002746582,93.620002746582,2024-09-11,587,1,93.620002746582,At Risk,93.620002746582
U000452,Maria Walker,hendersonjohn@example.net,Female,Justinside,2025-03-17,3,3226.60000419617,1075.53333473206,2025-10-16,187,3,3226.60000419617,At Risk,3226.6000041961797
U000453,Robert Castaneda,derrickrodriguez@example.com,Other,Nelsonfort,2025-07-07,4,2867.0200252533,716.755006313324,2025-07-24,271,4,2867.0200252533,At Risk,2867.020025253296
U000454,Andrew Williams,lopezcurtis@example.com,Other,Lake Samuel,2024-05-08,1,28.6000003814697,28.6000003814697,2024-12-20,487,1,28.6000003814697,At Risk,28.6000003814697
U000455,Christopher Smith,matthewcollins@example.com,Female,Steventon,2024-01-06,2,2153.58003234863,1076.79001617432,2025-09-25,208,2,2153.58003234863,At Risk,2153.58003234864
U000456,Megan Lynn,adamsphilip@example.net,Other,Whiteview,2024-08-13,5,4654.50992035866,930.901984071732,2025-06-10,315,5,4654.50992035866,At Risk,4654.509920358661
U000457,Maria Martinez,paulproctor@example.org,Male,East Stevenville,2025-07-12,2,1716.2499961853,858.124998092651,2025-05-27,329,2,1716.2499961853,At Risk,1716.249996185302
U000458,Tina Kennedy,sharon20@example.net,Male,West Timothyport,2024-12-22,6,5533.07996177673,922.179993629456,2025-09-16,217,6,5533.07996177673,At Risk,5533.079961776736
U000459,Paige Boyer,teresayoung@example.com,Male,Alexisview,2024-05-15,0,0.0,0.0,,999,0,0.0,At Risk,0.0
U000460,Randy Sanchez,perkinshannah@example.net,Other,West Kelli,2025-02-03,1,414.819995880127,414.819995880127,2025-03-18,399,1,414.819995880127,At Risk,414.819995880127
U000461,Vincent Parks,sarah00@example.com,Male,Lake Amanda,2024-06-19,1,61.2000007629395,61.2000007629395,2024-07-02,658,1,61.2000007629395,At Risk,61.2000007629395
U000462,Tony Stewart,linda73@example.org,Other,Howardberg,2024-03-14,3,1277.82001876831,425.940006256104,2025-09-01,232,3,1277.82001876831,At Risk,1277.8200187683121
U000463,Benjamin Mann,amy73@example.net,Male,New Michael,2024-06-20,3,479.290009975433,159.763336658478,2025-06-12,313,3,479.290009975433,At Risk,479.29000997543403
U000464,Joshua Guerra,caseymoore@example.com,Female,Ambermouth,2025-05-15,5,1804.59001922607,360.918003845215,2025-03-20,397,5,1804.59001922607,At Risk,1804.5900192260751
U000465,Dana Gray,nicoleharvey@example.com,Other,West Jennifer,2024-01-01,1,329.760009765625,329.760009765625,2024-11-13,524,1,329.760009765625,At Risk,329.760009765625
U000466,Amber Hughes,jcannon@example.net,Other,Marcusmouth,2025-03-26,2,1894.38993644714,947.194968223572,2024-11-06,531,2,1894.38993644714,At Risk,1894.389936447144
U000467,Alexandra Jones,gregoryjohnson@example.org,Male,Leeton,2024-03-16,1,187.75,187.75,2024-04-25,726,1,187.75,At Risk,187.75
U000468,Mary Barrett,brandon39@example.net,Female,North Sarahborough,2025-01-25,2,585.120002746582,292.560001373291,2025-09-04,229,2,585.120002746582,At Risk,585.120002746582
U000469,Sarah Collier,dowen@example.com,Male,Shortton,2025-03-24,1,389.669998168945,389.669998168945,2025-03-10,407,1,389.669998168945,At Risk,389.669998168945
U000470,Joseph Williams,davenportchristian@example.org,Male,North Jessicaside,2025-07-17,1,2654.98000335693,2654.98000335693,2025-09-05,228,1,2654.98000335693,At Risk,2654.98000335693
U000471,James Sandoval,angelagrant@example.net,Female,Port Daniellestad,2024-09-20,2,343.569999694824,171.784999847412,2025-04-02,384,2,343.569999694824,At Risk,343.569999694824
U000472,Jacqueline Simmons,jacksonhenry@example.com,Female,Dianeside,2025-04-06,2,210.640001296997,105.320000648499,2025-02-04,441,2,210.640001296997,At Risk,210.640001296998
U000473,Scott Gomez,andrea55@example.com,Male,Mckenziemouth,2025-11-13,2,2154.46997070313,1077.23498535156,2024-10-01,567,2,2154.46997070313,At Risk,2154.46997070312
U000474,Anna Lewis,michael77@example.com,Female,Lake Austinport,2025-02-20,1,233.699996948242,233.699996948242,2024-07-20,640,1,233.699996948242,At Risk,233.699996948242
U000475,Zachary Holder,adam33@example.com,Male,Port Lynnview,2025-02-11,1,439.639999389648,439.639999389648,2025-04-03,383,1,439.639999389648,At Risk,439.639999389648
U000476,William Duncan,clintonstevens@example.org,Other,West Michael,2025-09-20,1,142.270000457764,142.270000457764,2025-02-25,420,1,142.270000457764,At Risk,142.270000457764
U000477,Jesse Shepherd,duncanashley@example.org,Male,Lake Markfort,2025-02-02,1,7.76000022888184,7.76000022888184,2025-10-16,187,1,7.76000022888184,At Risk,7.76000022888184
U000478,Margaret Norris,larsonkevin@example.net,Other,Millerton,2024-04-28,1,364.220001220703,364.220001220703,2025-01-02,474,1,364.220001220703,At Risk,364.220001220703
U000479,Matthew Hobbs,hbutler@example.org,Male,Lake Kimberlyfurt,2025-09-22,2,951.739980697632,475.869990348816,2025-05-15,341,2,951.739980697632,At Risk,951.739980697632
U000480,Alice Flores,markwolfe@example.org,Female,Lake Jessicafurt,2024-02-07,2,100.949995994568,50.4749979972839,2024-03-10,772,2,100.949995994568,At Risk,100.9499959945678
U000481,Karen Johnston,walkerkeith@example.com,Other,East Matthew,2025-10-26,5,6718.02995300293,1343.60599060059,2025-09-09,224,5,6718.02995300293,At Risk,6718.029953002951
U000482,Julie Kelley,christopher86@example.net,Female,Port Dennis,2024-11-21,4,4873.73989105225,1218.43497276306,2025-08-22,242,4,4873.73989105225,At Risk,4873.73989105224
U000483,Tony Pearson,annshea@example.net,Other,East Charles,2025-01-17,0,0.0,0.0,,999,0,0.0,At Risk,0.0
U000484,Marcus Glass,rodriguezrobert@example.com,Other,Jamesstad,2025-06-15,4,3434.12000846863,858.530002117157,2025-05-03,353,4,3434.12000846863,At Risk,3434.120008468628
U000485,Andrew Torres,christina79@example.org,Male,Williamsbury,2025-02-10,1,214.120006561279,214.120006561279,2024-08-12,617,1,214.120006561279,At Risk,214.120006561279
U000486,Nathaniel Todd,rodriguezbrian@example.net,Male,Port Marissa,2024-05-16,3,1472.20999526978,490.736665089925,2025-01-21,455,3,1472.20999526978,At Risk,1472.209995269775
U000487,Matthew Brock,shannon05@example.org,Male,East Amy,2024-07-15,3,650.980007171631,216.993335723877,2025-08-11,253,3,650.980007171631,At Risk,650.9800071716311
U000488,Ana Dean,heatherbarnett@example.com,Male,West Georgeport,2025-05-28,2,265.070003509521,132.535001754761,2025-06-27,298,2,265.070003509521,At Risk,265.070003509522
U000489,Heather Nelson,apena@example.org,Female,Guerrerostad,2024-05-17,1,313.890014648438,313.890014648438,2025-02-01,444,1,313.890014648438,At Risk,313.890014648438
U000490,Andrew Dillon,yhall@example.net,Male,West Toddside,2025-08-14,3,460.730003356934,153.576667785645,2025-06-01,324,3,460.730003356934,At Risk,460.73000335693496
U000491,James Rasmussen,williamssandra@example.com,Male,Tracyburgh,2024-03-01,1,39.1500015258789,39.1500015258789,2024-11-27,510,1,39.1500015258789,At Risk,39.1500015258789
U000492,Gabrielle Kelly,joel84@example.org,Other,Natashatown,2024-01-13,4,803.320003509521,200.83000087738,2025-11-12,160,4,803.320003509521,At Risk,803.32000350952
U000493,Stacy Perez,penny21@example.net,Female,Meyerbury,2025-10-07,3,561.359990119934,187.119996706645,2025-08-30,234,3,561.359990119934,At Risk,561.359990119935
U000494,Ashley Simmons,renee57@example.net,Female,East Denise,2024-10-12,2,2503.34005117416,1251.67002558708,2025-04-09,377,2,2503.34005117416,At Risk,2503.34005117416
U000495,Gabriella Harris,kylethornton@example.net,Other,South Wendy,2025-02-01,0,0.0,0.0,,999,0,0.0,At Risk,0.0
U000496,Dustin Fitzpatrick,lonniegrant@example.net,Other,East Lonnieberg,2025-10-29,4,1417.8600025177,354.465000629425,2025-04-01,385,4,1417.8600025177,At Risk,1417.8600025177
U000497,Kathy Beard,tali@example.com,Male,Edwinborough,2025-05-12,0,0.0,0.0,,999,0,0.0,At Risk,0.0
U000498,Jack Farmer,catherine93@example.net,Female,East Grace,2024-03-14,1,231.619995117188,231.619995117188,2024-07-12,648,1,231.619995117188,At Risk,231.619995117188
U000499,Hailey Woods,xjoseph@example.org,Male,Henryberg,2024-09-02,2,683.940009117126,341.970004558563,2025-05-13,343,2,683.940009117126,At Risk,683.940009117126
U000500,Jeremy Ortiz,schaeferstephanie@example.org,Other,Port James,2024-04-22,1,449.679992675781,449.679992675781,2024-01-16,826,1,449.679992675781,At Risk,449.679992675781
U000501,Stephanie Gonzales,dwatts@example.org,Male,Sullivanton,2024-05-01,0,0.0,0.0,,999,0,0.0,At Risk,0.0
U000502,Madison Cortez,vcarr@example.net,Female,New Danielmouth,2025-02-19,0,0.0,0.0,,999,0,0.0,At Risk,0.0
U000503,Bobby Forbes,cterrell@example.net,Male,Blackton,2025-07-19,3,130.010004043579,43.3366680145264,2025-09-29,204,3,130.010004043579,At Risk,130.01000404357922
U000504,Scott Wilkerson,steven64@example.net,Female,Lake Zacharyberg,2024-05-09,1,473.369995117188,473.369995117188,2025-04-06,380,1,473.369995117188,At Risk,473.369995117188
U000505,Debbie Davis,whitebrenda@example.net,Male,South Robert,2024-11-13,1,1628.59997558594,1628.59997558594,2024-01-19,823,1,1628.59997558594,At Risk,1628.59997558594
U000506,Harold Garza,nicoledavis@example.com,Male,Lake Jessica,2024-11-04,1,24.659999370575,24.659999370575,2024-12-03,504,1,24.659999370575,At Risk,24.659999370575
U000507,Jasmin Walters,millspatrick@example.net,Female,South Andrea,2024-03-03,2,950.769969940186,475.384984970093,2025-08-21,243,2,950.769969940186,At Risk,950.769969940186
U000508,George Rogers,fernandothomas@example.net,Female,South Kylemouth,2024-01-31,3,1874.19995880127,624.733319600423,2025-08-16,248,3,1874.19995880127,At Risk,1874.199958801269
U000509,Henry Roach,adamcannon@example.org,Female,Jimenezfort,2024-07-16,0,0.0,0.0,,999,0,0.0,At Risk,0.0
U000510,Adam Andrade,jaykeller@example.com,Male,Ramostown,2025-01-06,5,4310.59006214142,862.118012428284,2025-11-05,167,5,4310.59006214142,At Risk,4310.59006214142
U000511,Amy Harvey,brandonhernandez@example.net,Male,Benjaminton,2024-06-16,3,3866.15002441406,1288.71667480469,2025-10-23,180,3,3866.15002441406,At Risk,3866.15002441407
U000512,Mary Evans,williamsrobert@example.org,Male,Lake Justin,2025-04-01,2,3456.06001281738,1728.03000640869,2024-11-15,522,2,3456.06001281738,At Risk,3456.06001281738
U000513,Holly Armstrong,tammycurry@example.com,Other,North Kaylamouth,2025-03-28,3,1922.61999416351,640.873331387838,2025-07-03,292,3,1922.61999416351,At Risk,1922.619994163514
U000514,Nicholas Jones,ebridges@example.com,Male,Taylorview,2024-09-09,3,1344.37001037598,448.123336791992,2025-10-21,182,3,1344.37001037598,At Risk,1344.370010375976
U000515,Robert Clark,cherylrodriguez@example.net,Female,South Jenniferport,2024-08-13,3,435.77000617981,145.256668726603,2025-09-07,226,3,435.77000617981,At Risk,435.770006179809
U000516,Melanie Green,sara99@example.com,Female,Vasquezburgh,2024-10-19,2,202.909996986389,101.454998493195,2025-07-01,294,2,202.909996986389,At Risk,202.90999698639
U000517,Jesse Roberts,aaronjohnson@example.net,Female,Lake Melaniechester,2025-08-27,3,1755.95004796982,585.316682656606,2025-08-16,248,3,1755.95004796982,At Risk,1755.950047969818
U000518,Matthew Castro,alexharris@example.com,Male,Kristyport,2024-10-10,4,2015.28001785278,503.820004463196,2025-03-14,403,4,2015.28001785278,At Risk,2015.280017852784
U000519,Andrea Wang,jenningsmatthew@example.net,Female,Port Gregorymouth,2024-07-24,1,2326.45997619629,2326.45997619629,2024-08-03,626,1,2326.45997619629,At Risk,2326.45997619629
U000520,Sandra Mendoza,probles@example.org,Female,Mooremouth,2025-07-24,1,134.710006713867,134.710006713867,2024-01-20,822,1,134.710006713867,At Risk,134.710006713867
U000521,Amanda Rogers,dreilly@example.net,Other,Annettemouth,2025-09-02,1,2235.21988487244,2235.21988487244,2024-07-06,654,1,2235.21988487244,At Risk,2235.21988487244
U000522,Andrew Ray,lauren51@example.org,Other,Marymouth,2025-01-14,1,143.159997940063,143.159997940063,2025-04-23,363,1,143.159997940063,At Risk,143.159997940063
U000523,Courtney Kirby,hlopez@example.com,Female,Jenniferview,2025-11-03,0,0.0,0.0,,999,0,0.0,At Risk,0.0
U000524,Tyler Young,tgallegos@example.org,Other,Gregorystad,2024-10-10,5,6342.06003761292,1268.41200752258,2025-10-28,175,5,6342.06003761292,At Risk,6342.0600376129005
U000525,Kimberly Gentry,zhunter@example.com,Other,East Matthew,2025-06-20,2,368.68000793457,184.340003967285,2025-03-06,411,2,368.68000793457,At Risk,368.68000793457
U000526,Morgan Collins,douglas18@example.net,Female,East Jenny,2024-11-26,3,432.890003204346,144.296667734782,2025-05-05,351,3,432.890003204346,At Risk,432.89000320434604
U000527,Jennifer Boyd,collinsbradley@example.net,Male,West Steventon,2024-11-10,2,1261.04001426697,630.520007133484,2025-02-25,420,2,1261.04001426697,At Risk,1261.040014266968
U000528,Katie Reese,lanelarry@example.org,Male,Jamesport,2024-03-11,3,3679.79001617432,1226.59667205811,2025-07-06,289,3,3679.79001617432,At Risk,3679.79001617433
U000529,Luis Alexander,nelsoneric@example.org,Female,New Anitaville,2024-07-08,0,0.0,0.0,,999,0,0.0,At Risk,0.0
U000530,Michael Flores,sherrybrock@example.net,Male,East Charles,2024-05-21,1,395.469997406006,395.469997406006,2024-11-13,524,1,395.469997406006,At Risk,395.469997406006
U000531,Matthew Wallace,anthonyberger@example.org,Other,South Brianchester,2025-02-23,3,4429.12998771667,1476.37666257222,2025-07-18,277,3,4429.12998771667,At Risk,4429.12998771666
U000532,Janet Vance,tjensen@example.com,Female,Lake Katherine,2024-09-25,3,4137.25008583069,1379.08336194356,2025-08-01,263,3,4137.25008583069,At Risk,4137.25008583068
U000533,Christian Livingston,fbradley@example.net,Male,Davisport,2025-07-07,4,1143.65998077393,285.914995193481,2025-09-22,211,4,1143.65998077393,At Risk,1143.659980773924
U000534,Jennifer Marshall,staceythomas@example.net,Male,Robertafurt,2025-04-13,1,951.899984359741,951.899984359741,2025-11-08,164,1,951.899984359741,At Risk,951.899984359741
U000535,Samantha Rivera,shawn01@example.com,Other,West Timothyburgh,2024-05-05,5,1409.86000728607,281.972001457214,2025-09-08,225,5,1409.86000728607,At Risk,1409.86000728607
U000536,Michael Andrews,sullivanjennifer@example.org,Female,Angelaland,2024-07-12,3,770.459983825684,256.819994608561,2025-06-15,310,3,770.459983825684,At Risk,770.4599838256829
U000537,Amanda Morales,pallen@example.net,Female,South Patrick,2025-06-26,1,110.56000328064,110.56000328064,2024-06-20,670,1,110.56000328064,At Risk,110.56000328064
U000538,Lisa Garza,vbradley@example.net,Other,East Elaine,2024-08-21,1,680.860015869141,680.860015869141,2024-07-11,649,1,680.860015869141,At Risk,680.860015869141
U000539,Sarah Andrews,mwilson@example.com,Female,Angelamouth,2024-02-23,2,1147.75002479553,573.875012397766,2025-04-07,379,2,1147.75002479553,At Risk,1147.750024795532
U000540,Stephanie Jones,jenningscandace@example.com,Female,Troyton,2024-04-30,1,205.330001831055,205.330001831055,2024-11-15,522,1,205.330001831055,At Risk,205.330001831055
U000541,Lisa Clay,shermandonna@example.com,Other,Petershire,2024-03-02,1,915.670022964478,915.670022964478,2025-04-02,384,1,915.670022964478,At Risk,915.670022964478
U000542,Jamie Rich,ashley46@example.net,Other,Veronicashire,2024-11-01,2,913.190002441406,456.595001220703,2025-05-12,344,2,913.190002441406,At Risk,913.190002441406
U000543,Valerie Powell,melissabrown@example.net,Male,North Jacquelinestad,2024-01-06,0,0.0,0.0,,999,0,0.0,At Risk,0.0
U000544,Julian Johnson,zpark@example.net,Female,Jenniferfurt,2024-03-16,3,1120.27996063232,373.426653544108,2024-09-04,594,3,1120.27996063232,At Risk,1120.279960632324
U000545,Amy Bates,jtaylor@example.com,Other,Maryberg,2024-09-17,4,641.359994411469,160.339998602867,2025-04-24,362,4,641.359994411469,At Risk,641.359994411468
U000546,Monique Martinez,jonesalfred@example.net,Male,Barrettberg,2024-07-16,3,7244.51001930237,2414.83667310079,2024-12-05,502,3,7244.51001930237,At Risk,7244.51001930237
U000547,Dawn Perry,senglish@example.net,Female,Hansonmouth,2024-02-27,1,1092.13999080658,1092.13999080658,2024-09-02,596,1,1092.13999080658,At Risk,1092.13999080658
U000548,Andrea Cole,jeremiah69@example.org,Male,Bradfordbury,2024-12-14,2,1525.54001617432,762.770008087158,2025-10-21,182,2,1525.54001617432,At Risk,1525.540016174316
U000549,Joseph House,arthur09@example.com,Other,Danielfort,2025-05-02,1,490.18000793457,490.18000793457,2024-03-26,756,1,490.18000793457,At Risk,490.18000793457
U000550,Christopher Cross,steven18@example.net,Female,East Thomasland,2025-10-19,1,89.4700012207031,89.4700012207031,2024-05-07,714,1,89.4700012207031,At Risk,89.4700012207031
U000551,Amber Riley,bergeramanda@example.org,Male,Gibsonfort,2025-04-12,0,0.0,0.0,,999,0,0.0,At Risk,0.0
U000552,Martin Gomez,keith09@example.net,Other,Jessicashire,2025-01-27,0,0.0,0.0,,999,0,0.0,At Risk,0.0
U000553,Crystal Lane,douglaskelly@example.net,Other,West Toddberg,2024-06-27,3,612.96000289917,204.32000096639,2025-01-11,465,3,612.96000289917,At Risk,612.96000289917
U000554,Melissa Ramirez,christinahill@example.com,Other,Lake Danielburgh,2024-12-11,0,0.0,0.0,,999,0,0.0,At Risk,0.0
U000555,Joanne Hopkins,lindsey43@example.com,Other,Port Alison,2025-09-14,1,52.5299987792969,52.5299987792969,2025-01-04,472,1,52.5299987792969,At Risk,52.5299987792969
U000556,Tracey Coffey,marymullins@example.com,Other,Youngmouth,2024-01-23,0,0.0,0.0,,999,0,0.0,At Risk,0.0
U000557,Gary Lane,brian41@example.org,Other,South Raymond,2025-05-11,1,94.5899963378906,94.5899963378906,2024-11-10,527,1,94.5899963378906,At Risk,94.5899963378906
U000558,Julie Goodwin,noahthornton@example.com,Other,Dustinchester,2024-07-25,0,0.0,0.0,,999,0,0.0,At Risk,0.0
U000559,Sara Cole,suzanne01@example.net,Male,Stephaniechester,2024-01-09,1,493.959991455078,493.959991455078,2025-02-04,441,1,493.959991455078,At Risk,493.959991455078
U000560,Denise Nelson,joseph14@example.net,Female,Murraybury,2025-02-21,2,2564.86008930206,1282.43004465103,2024-07-31,629,2,2564.86008930206,At Risk,2564.86008930206
U000561,Brianna Lee,erica25@example.net,Female,Lake Alanland,2025-05-17,1,438.929992675781,438.929992675781,2024-08-25,604,1,438.929992675781,At Risk,438.929992675781
U000562,Connor Garcia,ubell@example.com,Male,Jamestown,2024-01-09,1,168.050003051758,168.050003051758,2025-03-12,405,1,168.050003051758,At Risk,168.050003051758
U000563,Brian Wheeler,stephanielittle@example.net,Other,North Melissaberg,2025-02-27,2,612.929989814758,306.464994907379,2025-08-30,234,2,612.929989814758,At Risk,612.929989814758
U000564,Kathryn Wong,pauladominguez@example.com,Female,Stevenland,2024-09-14,7,7888.81983280182,1126.97426182883,2025-09-03,230,7,7888.81983280182,At Risk,7888.819832801811
U000565,Sandra Hill,qschwartz@example.com,Other,Fernandoland,2025-03-12,3,314.030002593994,104.676667531331,2025-06-20,305,3,314.030002593994,At Risk,314.030002593993
U000566,Bryan Price,scottlisa@example.org,Female,Jonesborough,2024-07-08,1,407.140014648438,407.140014648438,2024-04-11,740,1,407.140014648438,At Risk,407.140014648438
U000567,Gregory Vasquez,amberreynolds@example.net,Other,South Jenniferville,2025-02-21,3,8753.34977722168,2917.78325907389,2025-09-13,220,3,8753.34977722168,At Risk,8753.349777221669
U000568,Chad Luna,fsmith@example.org,Male,North Elizabethview,2024-01-24,4,586.650012493134,146.662503123283,2025-04-13,373,4,586.650012493134,At Risk,586.650012493132
U000569,Mark Myers,robertsonshelby@example.com,Other,Grahamland,2024-04-13,1,1199.62004089355,1199.62004089355,2024-07-25,635,1,1199.62004089355,At Risk,1199.62004089355
U000570,Aaron Finley,imartinez@example.com,Female,Evelynfurt,2025-01-04,5,1365.46000480652,273.092000961304,2024-10-28,540,5,1365.46000480652,At Risk,1365.46000480652
U000571,Wendy Holland,amanda51@example.com,Other,Deborahburgh,2024-02-07,2,2339.19997024536,1169.59998512268,2025-02-05,440,2,2339.19997024536,At Risk,2339.19997024536
U000572,Tammy Guerrero,heather15@example.com,Female,Lake Samuelborough,2025-01-14,3,840.950006484985,280.316668828328,2025-10-20,183,3,840.950006484985,At Risk,840.950006484984
U000573,James Cortez,tracybrown@example.net,Other,Victormouth,2024-04-05,5,734.340004444122,146.868000888824,2025-07-27,268,5,734.340004444122,At Risk,734.34000444412
U000574,Allen Morgan,kristin06@example.org,Female,Port Desiree,2025-10-23,1,18.7900009155273,18.7900009155273,2025-02-10,435,1,18.7900009155273,At Risk,18.7900009155273
U000575,Shelby Berg,joycehall@example.org,Female,Lake Donaldtown,2024-12-23,1,354.809997558594,354.809997558594,2024-10-28,540,1,354.809997558594,At Risk,354.809997558594
U000576,Samantha Williams,alexischen@example.com,Female,South Cherylshire,2024-11-18,1,339.929992675781,339.929992675781,2025-06-24,301,1,339.929992675781,At Risk,339.929992675781
U000577,Lisa Wilson,bryanharris@example.com,Other,Nguyenshire,2024-02-13,1,300.239990234375,300.239990234375,2024-01-18,824,1,300.239990234375,At Risk,300.239990234375
U000578,Marc Oconnell,kathrynwatkins@example.com,Female,North Joshuachester,2025-01-08,1,1894.07995605469,1894.07995605469,2024-04-03,748,1,1894.07995605469,At Risk,1894.07995605469
U000579,Mitchell Martin,sarawilliams@example.org,Other,Stricklandtown,2024-04-24,0,0.0,0.0,,999,0,0.0,At Risk,0.0
U000580,Christopher Smith,mannbrittney@example.com,Male,Steelefort,2025-08-24,0,0.0,0.0,,999,0,0.0,At Risk,0.0
U000581,Jamie Bowman,ljenkins@example.net,Male,New Hectorfort,2025-04-18,1,449.080006599426,449.080006599426,2025-09-26,207,1,449.080006599426,At Risk,449.080006599426
U000582,Christopher Serrano,michael08@example.org,Female,North Valerie,2025-02-22,2,959.299997329712,479.649998664856,2025-07-16,279,2,959.299997329712,At Risk,959.299997329712
U000583,Christine Huffman,stevensims@example.org,Other,Brianville,2025-10-30,3,3122.14998245239,1040.71666081746,2024-09-15,583,3,3122.14998245239,At Risk,3122.14998245238
U000584,Gina Schmitt,kjimenez@example.net,Female,North Deannaport,2025-06-28,0,0.0,0.0,,999,0,0.0,At Risk,0.0
U000585,John Jensen,vwilliams@example.org,Other,East Kristen,2024-05-23,1,1283.78001403809,1283.78001403809,2025-01-19,457,1,1283.78001403809,At Risk,1283.78001403809
U000586,Darren Jacobson,uwatkins@example.com,Other,Lake Erica,2024-11-27,2,1356.51003456116,678.255017280579,2025-01-04,472,2,1356.51003456116,At Risk,1356.510034561158
U000587,Kimberly Nguyen,youngrobert@example.org,Male,Vanceland,2024-08-10,0,0.0,0.0,,999,0,0.0,At Risk,0.0
U000588,Todd Zamora,javierlynch@example.org,Other,Brooksmouth,2024-11-18,2,635.429997444153,317.714998722076,2025-02-06,439,2,635.429997444153,At Risk,635.429997444152
U000589,Crystal Cantrell,matthewjohnson@example.net,Other,West Derekmouth,2025-05-07,2,545.979988098145,272.989994049072,2024-10-28,540,2,545.979988098145,At Risk,545.979988098144
U000590,George Cooper,cassandra92@example.net,Female,North Robert,2024-11-09,0,0.0,0.0,,999,0,0.0,At Risk,0.0
U000591,Michelle Robinson,rhood@example.org,Female,Fitzgeraldbury,2024-12-22,2,1191.73001670837,595.865008354187,2024-10-25,543,2,1191.73001670837,At Risk,1191.730016708374
U000592,Ryan Walker,robinvillanueva@example.com,Other,North Vickiehaven,2024-06-18,0,0.0,0.0,,999,0,0.0,At Risk,0.0
U000593,Amanda Mendoza,chavezjohn@example.net,Male,Lake Jessicaborough,2024-01-23,0,0.0,0.0,,999,0,0.0,At Risk,0.0
U000594,Kenneth Holland,smithelizabeth@example.org,Female,Hodgeshire,2024-03-31,5,1747.74000453949,349.548000907898,2025-11-04,168,5,1747.74000453949,At Risk,1747.7400045394897
U000595,Shawn Ingram,xlopez@example.net,Female,Padillatown,2024-01-17,3,568.929988861084,189.643329620361,2025-09-17,216,3,568.929988861084,At Risk,568.929988861083
U000596,Chad Barry,alyssa46@example.com,Male,Port Gail,2025-08-11,1,236.770005226135,236.770005226135,2025-02-04,441,1,236.770005226135,At Risk,236.770005226135
U000597,Matthew Randolph,pamela16@example.com,Female,Harveystad,2025-02-28,3,130.130002975464,43.376667658488,2025-10-04,199,3,130.130002975464,At Risk,130.130002975464
U000598,Deborah Bush,devonrogers@example.net,Other,Lake Timothyshire,2024-09-07,1,31.7399997711182,31.7399997711182,2024-03-21,761,1,31.7399997711182,At Risk,31.7399997711182
U000599,Jacqueline Mullins,lukehurst@example.net,Other,Ramirezland,2025-08-18,2,2666.32995605469,1333.16497802734,2025-07-20,275,2,2666.32995605469,At Risk,2666.32995605468
U000600,Shaun Mason,harrisonamanda@example.net,Other,Shannonstad,2024-09-12,1,3941.36010742188,3941.36010742188,2024-01-28,814,1,3941.36010742188,At Risk,3941.36010742188
U000601,Sierra Lamb,lopeznicole@example.org,Female,South Rachaelport,2025-07-01,0,0.0,0.0,,999,0,0.0,At Risk,0.0
U000602,Chase Martin,terrytyler@example.org,Female,West Robertside,2025-10-17,1,20.4099998474121,20.4099998474121,2024-04-28,723,1,20.4099998474121,At Risk,20.4099998474121
U000603,Thomas Fisher,carterbryan@example.org,Female,Robertmouth,2025-09-29,0,0.0,0.0,,999,0,0.0,At Risk,0.0
U000604,Kristin Tucker,kellis@example.org,Female,Georgeview,2025-03-24,1,69.0999984741211,69.0999984741211,2025-03-01,416,1,69.0999984741211,At Risk,69.0999984741211
U000605,Nathan Roberts,hernandezjustin@example.org,Other,Lake Amanda,2024-06-04,3,724.92000579834,241.64000193278,2025-08-18,246,3,724.92000579834,At Risk,724.92000579834
U000606,Gregory Erickson,evanwilson@example.com,Male,South Jorge,2024-05-04,5,2514.7299926281,502.94599852562,2025-08-21,243,5,2514.7299926281,At Risk,2514.7299926281
U000607,Anna Johnson,tiffany25@example.com,Other,New Kevin,2024-05-06,2,2662.6600151062,1331.3300075531,2025-07-01,294,2,2662.6600151062,At Risk,2662.6600151062
U000608,Richard Porter,staciereilly@example.org,Female,Lake Amyhaven,2025-09-21,3,668.749992847443,222.916664282481,2024-07-23,637,3,668.749992847443,At Risk,668.7499928474431
U000609,Janice Wells,tara92@example.net,Other,Morganville,2024-08-14,1,97.7200012207031,97.7200012207031,2025-04-27,359,1,97.7200012207031,At Risk,97.7200012207031
U000610,Rachel Taylor,parkerrichard@example.org,Male,Howardmouth,2025-05-15,5,3730.10002946854,746.020005893707,2025-10-29,174,5,3730.10002946854,At Risk,3730.100029468535
U000611,Danielle Silva,kimberlywang@example.org,Other,North Amandamouth,2024-02-07,3,3252.52990722656,1084.17663574219,2025-06-16,309,3,3252.52990722656,At Risk,3252.52990722657
U000612,Susan Daugherty,ulee@example.net,Male,Lake Michaelberg,2025-04-08,3,3977.42008018494,1325.80669339498,2025-11-05,167,3,3977.42008018494,At Risk,3977.4200801849397
U000613,Ronald Hughes,mitchellmichael@example.com,Female,East Jessicamouth,2025-05-04,1,37.5900001525879,37.5900001525879,2024-02-15,796,1,37.5900001525879,At Risk,37.5900001525879
